,AAPL,AAPL,AAPL,AAPL,AAPL,JPM,JPM,JPM,JPM,JPM,MSFT,MSFT,MSFT,MSFT,MSFT
,open,high,low,close,volume,open,high,low,close,volume,open,high,low,close,volume
time,,,,,,,,,,,,,,,
2021-05-04 15:21:00-04:00,127.31,127.48,127.31,127.445,3058,154.67,154.72,154.67,154.72,863.0,246.75,246.89,246.75,246.87,1154.0
2021-05-04 15:22:00-04:00,127.445,127.45,127.375,127.42,5548,154.7,154.73,154.7,154.73,437.0,246.88,246.88,246.84,246.84,861.0
2021-05-04 15:23:00-04:00,127.41,127.43,127.37,127.37,1969,154.75,154.75,154.75,154.75,284.0,246.82,246.82,246.72,246.8,1277.0
2021-05-04 15:24:00-04:00,127.36,127.38,127.34,127.37,1629,154.78,154.79,154.78,154.785,304.0,246.745,246.79,246.745,246.76,662.0
2021-05-04 15:25:00-04:00,127.35,127.35,127.3,127.325,3159,154.78,154.89,154.75,154.865,769.0,246.625,246.7,246.6,246.68,1201.0
2021-05-04 15:26:00-04:00,127.31,127.34,127.2,127.2,6085,154.9,154.92,154.86,154.86,1601.0,246.74,246.74,246.55,246.55,1844.0
2021-05-04 15:27:00-04:00,127.22,127.225,127.145,127.15,5409,154.855,154.89,154.82,154.89,2020.0,246.54,246.54,246.51,246.515,490.0
2021-05-04 15:28:00-04:00,127.175,127.31,127.175,127.31,3411,154.92,155.0,154.92,155.0,810.0,246.62,246.62,246.56,246.61,724.0
2021-05-04 15:29:00-04:00,127.33,127.37,127.32,127.335,6649,155.04,155.05,154.97,155.0,1740.0,246.69,246.715,246.69,246.715,395.0
2021-05-04 15:30:00-04:00,127.325,127.33,127.29,127.3,3437,154.965,154.965,154.84,154.84,781.0,246.75,246.75,246.68,246.68,694.0
2021-05-04 15:31:00-04:00,127.27,127.31,127.24,127.305,4006,154.86,154.92,154.8,154.92,1959.0,246.565,246.565,246.53,246.56,400.0
2021-05-04 15:32:00-04:00,127.3,127.33,127.25,127.255,5578,154.915,154.935,154.86,154.935,849.0,246.69,246.69,246.67,246.67,331.0
2021-05-04 15:33:00-04:00,127.25,127.43,127.22,127.39,5128,154.93,155.08,154.93,155.075,2855.0,246.75,246.93,246.75,246.88,2081.0
2021-05-04 15:34:00-04:00,127.38,127.47,127.37,127.47,6397,155.09,155.15,155.09,155.15,1171.0,246.86,246.93,246.85,246.91,1620.0
2021-05-04 15:35:00-04:00,127.48,127.65,127.48,127.64,3876,155.16,155.19,155.16,155.19,1242.0,247.03,247.17,246.98,247.17,2442.0
2021-05-04 15:36:00-04:00,127.67,127.68,127.58,127.62,5003,155.21,155.23,155.15,155.15,1441.0,247.16,247.16,247.09,247.09,430.0
2021-05-04 15:37:00-04:00,127.61,127.63,127.58,127.615,4103,155.17,155.17,155.12,155.12,749.0,247.18,247.21,247.1,247.1,1528.0
2021-05-04 15:38:00-04:00,127.65,127.71,127.65,127.69,9021,155.13,155.2,155.13,155.2,1108.0,247.1,247.17,247.1,247.12,1105.0
2021-05-04 15:39:00-04:00,127.69,127.76,127.645,127.75,3326,155.21,155.22,155.18,155.18,1622.0,247.14,247.32,247.13,247.32,2079.0
2021-05-04 15:40:00-04:00,127.725,127.725,127.56,127.61,3644,155.19,155.195,155.15,155.15,725.0,247.31,247.31,247.05,247.15,3910.0
2021-05-04 15:41:00-04:00,127.585,127.61,127.56,127.56,4235,155.125,155.125,155.08,155.08,766.0,247.1,247.18,247.08,247.17,1908.0
2021-05-04 15:42:00-04:00,127.57,127.57,127.48,127.5,4318,155.03,155.03,155.03,155.03,157.0,247.14,247.21,247.14,247.19,1869.0
2021-05-04 15:43:00-04:00,127.49,127.49,127.325,127.335,5968,154.99,154.99,154.945,154.97,921.0,247.165,247.185,247.0,247.05,1724.0
2021-05-04 15:44:00-04:00,127.35,127.39,127.31,127.34,9032,154.98,154.98,154.96,154.96,311.0,246.91,246.91,246.91,246.91,147.0
2021-05-04 15:45:00-04:00,127.35,127.41,127.31,127.32,3650,154.95,154.95,154.88,154.88,932.0,246.95,247.0,246.84,246.84,1016.0
2021-05-04 15:46:00-04:00,127.32,127.36,127.26,127.345,7195,154.87,154.97,154.87,154.97,1111.0,246.83,246.93,246.78,246.93,1844.0
2021-05-04 15:47:00-04:00,127.345,127.405,127.315,127.315,6087,155.01,155.01,154.86,154.89,1366.0,246.97,247.0,246.85,246.85,1696.0
2021-05-04 15:48:00-04:00,127.305,127.305,127.22,127.22,7037,154.89,154.94,154.89,154.94,972.0,246.88,246.89,246.84,246.89,831.0
2021-05-04 15:49:00-04:00,127.225,127.32,127.18,127.32,8484,154.94,154.97,154.94,154.97,660.0,246.83,246.895,246.79,246.895,1255.0
2021-05-04 15:50:00-04:00,127.35,127.625,127.35,127.465,22925,155.02,155.215,155.02,155.21,1309.0,247.19,247.37,247.11,247.14,4425.0
2021-05-04 15:51:00-04:00,127.455,127.6,127.43,127.535,17002,155.18,155.21,155.17,155.17,1690.0,247.14,247.34,247.095,247.23,3380.0
2021-05-04 15:52:00-04:00,127.545,127.555,127.485,127.485,12166,155.18,155.18,155.1,155.1,1507.0,247.24,247.31,247.2,247.2,3317.0
2021-05-04 15:53:00-04:00,127.475,127.48,127.405,127.405,13160,155.12,155.13,155.08,155.1,1153.0,247.18,247.29,247.1,247.21,5374.0
2021-05-04 15:54:00-04:00,127.415,127.55,127.39,127.39,14505,155.15,155.25,155.14,155.25,1476.0,247.2,247.36,246.87,247.1,4078.0
2021-05-04 15:55:00-04:00,127.38,127.545,127.355,127.53,22586,155.24,155.34,155.24,155.31,2606.0,246.92,247.51,246.92,247.51,5802.0
2021-05-04 15:56:00-04:00,127.535,127.575,127.525,127.56,12413,155.23,155.335,155.23,155.31,2366.0,247.45,247.56,247.4,247.55,4403.0
2021-05-04 15:57:00-04:00,127.6,127.65,127.575,127.635,12777,155.265,155.31,155.22,155.31,1763.0,247.57,247.67,247.51,247.66,6496.0
2021-05-04 15:58:00-04:00,127.61,127.8,127.56,127.8,25179,155.39,155.57,155.39,155.57,3323.0,247.67,247.72,247.58,247.7,6978.0
2021-05-04 15:59:00-04:00,127.8,127.965,127.75,127.96,35824,155.475,155.55,155.28,155.55,6640.0,247.72,247.835,247.55,247.7,40385.0
2021-05-05 09:30:00-04:00,129.21,129.58,129.2,129.47,34630.0,156.0,156.0,155.73,155.82,4468.0,249.05,249.06,248.48,248.73,8439.0
2021-05-05 09:31:00-04:00,129.48,129.56,129.32,129.46,12495.0,155.92,155.93,154.98,154.98,2712.0,248.83,249.2,248.825,249.15,7040.0
2021-05-05 09:32:00-04:00,129.47,129.74,129.45,129.73,14872.0,154.9,154.915,154.76,154.76,1481.0,249.18,249.305,249.0,249.2,12272.0
2021-05-05 09:33:00-04:00,129.75,129.775,129.565,129.76,9834.0,154.75,155.135,154.64,155.115,1889.0,249.38,249.43,249.05,249.16,5789.0
2021-05-05 09:34:00-04:00,129.815,129.98,129.8,129.835,8530.0,155.12,155.12,154.88,154.95,1079.0,249.25,249.335,249.16,249.16,10087.0
2021-05-05 09:35:00-04:00,129.86,129.93,129.52,129.52,13830.0,154.88,154.88,154.76,154.76,2483.0,249.05,249.125,248.64,248.72,9083.0
2021-05-05 09:36:00-04:00,129.56,129.68,129.37,129.68,14052.0,154.705,155.06,154.705,155.04,854.0,248.565,248.61,248.38,248.49,6156.0
2021-05-05 09:37:00-04:00,129.585,129.71,129.585,129.67,8545.0,155.01,155.01,154.9,155.0,1031.0,248.6,248.72,248.6,248.72,1474.0
2021-05-05 09:38:00-04:00,129.69,129.95,129.69,129.95,7547.0,155.26,155.325,155.26,155.325,1015.0,248.815,248.89,248.78,248.88,1772.0
2021-05-05 09:39:00-04:00,129.97,130.06,129.815,129.815,4757.0,155.295,155.36,155.27,155.285,987.0,249.01,249.01,248.93,248.93,629.0
2021-05-05 09:40:00-04:00,129.87,129.94,129.85,129.91,2758.0,155.14,155.19,155.14,155.17,753.0,248.96,249.15,248.96,249.15,832.0
2021-05-05 09:41:00-04:00,129.95,129.95,129.815,129.84,8395.0,155.48,155.48,155.48,155.48,320.0,248.94,248.94,248.78,248.78,518.0
2021-05-05 09:42:00-04:00,129.815,129.815,129.69,129.755,9369.0,155.545,155.62,155.47,155.48,1111.0,248.76,248.945,248.76,248.945,1404.0
2021-05-05 09:43:00-04:00,129.785,130.07,129.77,130.02,6796.0,155.61,155.7,155.565,155.565,773.0,248.95,249.27,248.95,249.21,1447.0
2021-05-05 09:44:00-04:00,129.99,130.19,129.93,130.19,6549.0,155.53,155.6,155.53,155.6,480.0,249.24,249.255,249.05,249.08,823.0
2021-05-05 09:45:00-04:00,130.25,130.365,130.2,130.35,4143.0,155.62,155.77,155.62,155.77,712.0,249.12,249.25,249.07,249.13,936.0
2021-05-05 09:46:00-04:00,130.32,130.4,130.26,130.285,2421.0,155.73,155.84,155.73,155.84,300.0,249.03,249.105,249.03,249.105,300.0
2021-05-05 09:47:00-04:00,130.26,130.34,130.21,130.24,2389.0,155.75,155.87,155.75,155.87,659.0,249.04,249.06,248.98,249.04,630.0
2021-05-05 09:48:00-04:00,130.3,130.37,130.3,130.36,1129.0,155.85,155.9,155.85,155.9,580.0,249.06,249.11,249.06,249.11,237.0
2021-05-05 09:49:00-04:00,130.36,130.36,130.185,130.23,1517.0,155.86,155.88,155.84,155.88,738.0,249.14,249.14,249.01,249.01,1142.0
2021-05-05 09:50:00-04:00,130.23,130.305,130.12,130.2,3047.0,155.84,155.84,155.83,155.83,584.0,248.93,248.99,248.93,248.99,321.0
2021-05-05 09:51:00-04:00,130.2,130.43,130.2,130.31,2492.0,155.92,156.03,155.89,156.03,1870.0,249.17,249.185,249.04,249.08,809.0
2021-05-05 09:52:00-04:00,130.22,130.22,130.045,130.07,1816.0,155.96,155.975,155.945,155.945,522.0,248.995,248.995,248.9,248.925,2451.0
2021-05-05 09:53:00-04:00,130.1,130.23,130.03,130.23,1489.0,156.15,156.2,156.15,156.2,984.0,249.04,249.04,248.89,248.97,2626.0
2021-05-05 09:54:00-04:00,130.32,130.33,130.09,130.13,780.0,156.13,156.13,156.13,156.13,211.0,248.97,248.97,248.89,248.89,712.0
2021-05-05 09:55:00-04:00,130.12,130.205,130.085,130.1,3031.0,156.09,156.135,156.0,156.01,1598.0,249.035,249.055,249.015,249.025,442.0
2021-05-05 09:56:00-04:00,130.045,130.175,130.02,130.02,1363.0,156.1,156.1,156.085,156.085,1001.0,248.94,249.015,248.865,248.865,710.0
2021-05-05 09:57:00-04:00,129.98,129.99,129.85,129.85,1654.0,156.0,156.15,156.0,156.135,444.0,248.78,248.79,248.63,248.73,1140.0
2021-05-05 09:58:00-04:00,129.81,129.98,129.81,129.92,2485.0,156.07,156.08,156.07,156.08,634.0,248.65,248.8,248.615,248.76,3269.0
2021-05-05 09:59:00-04:00,129.87,129.87,129.65,129.695,7039.0,155.97,156.04,155.97,156.04,585.0,248.74,248.74,248.67,248.67,1206.0
2021-05-05 10:00:00-04:00,129.76,129.79,129.42,129.42,5143.0,156.22,156.31,156.175,156.26,1289.0,248.73,248.73,248.27,248.29,1556.0
2021-05-05 10:01:00-04:00,129.51,129.62,129.49,129.49,3871.0,156.325,156.35,156.325,156.345,491.0,248.31,248.32,248.18,248.25,2617.0
2021-05-05 10:02:00-04:00,129.52,129.56,129.46,129.56,3743.0,,,,,,248.17,248.285,248.14,248.285,938.0
2021-05-05 10:03:00-04:00,129.52,129.57,129.48,129.485,6582.0,156.21,156.22,156.2,156.22,797.0,248.295,248.295,248.26,248.26,653.0
2021-05-05 10:04:00-04:00,129.485,129.485,129.24,129.355,15704.0,156.27,156.27,155.89,155.95,1085.0,248.05,248.05,247.655,247.655,903.0
2021-05-05 10:05:00-04:00,129.39,129.5,129.295,129.5,6910.0,155.98,155.98,155.78,155.86,943.0,247.75,247.915,247.75,247.915,579.0
2021-05-05 10:06:00-04:00,129.49,129.49,129.345,129.4,4265.0,155.9,155.94,155.9,155.94,531.0,248.0,248.055,247.94,248.055,912.0
2021-05-05 10:07:00-04:00,129.39,129.39,129.12,129.16,3423.0,155.86,155.86,155.77,155.77,567.0,248.07,248.07,247.935,247.935,1081.0
2021-05-05 10:08:00-04:00,129.07,129.14,128.91,129.09,9385.0,155.73,155.825,155.7,155.825,883.0,247.77,247.855,247.77,247.855,584.0
2021-05-05 10:09:00-04:00,129.06,129.11,128.99,129.01,4194.0,156.0,156.0,156.0,156.0,130.0,247.925,247.98,247.82,247.82,972.0
2021-05-05 10:10:00-04:00,128.99,129.14,128.87,129.13,6170.0,156.07,156.08,156.035,156.07,998.0,247.865,248.04,247.76,248.01,7686.0
2021-05-05 10:11:00-04:00,129.15,129.22,129.04,129.04,7962.0,155.96,155.96,155.96,155.96,277.0,248.06,248.07,247.94,248.05,3005.0
2021-05-05 10:12:00-04:00,129.05,129.17,129.05,129.09,4663.0,156.14,156.14,156.14,156.14,218.0,247.985,248.06,247.96,248.0,662.0
2021-05-05 10:13:00-04:00,129.07,129.19,129.07,129.17,3710.0,156.17,156.17,156.15,156.15,230.0,247.88,247.99,247.88,247.99,805.0
2021-05-05 10:14:00-04:00,129.15,129.17,129.1,129.15,2419.0,156.18,156.18,156.18,156.18,100.0,247.98,248.005,247.9,247.91,1163.0
2021-05-05 10:15:00-04:00,129.18,129.38,129.18,129.22,4548.0,156.09,156.09,156.09,156.09,126.0,247.97,248.015,247.935,248.015,1684.0
2021-05-05 10:16:00-04:00,129.15,129.24,129.07,129.07,3297.0,155.99,156.1,155.96,156.1,800.0,247.85,247.85,247.7,247.7,2624.0
2021-05-05 10:17:00-04:00,129.035,129.13,129.03,129.125,1921.0,156.12,156.18,156.12,156.17,796.0,247.67,247.67,247.57,247.62,884.0
2021-05-05 10:18:00-04:00,129.195,129.21,129.14,129.21,1846.0,156.15,156.16,156.08,156.08,662.0,247.64,247.71,247.64,247.71,1780.0
2021-05-05 10:19:00-04:00,129.18,129.32,129.18,129.26,2918.0,156.12,156.12,156.0,156.01,923.0,247.71,247.9,247.705,247.9,1153.0
2021-05-05 10:20:00-04:00,129.18,129.32,129.18,129.26,2011.0,156.02,156.05,156.01,156.03,737.0,247.84,247.92,247.84,247.92,534.0
2021-05-05 10:21:00-04:00,129.28,129.28,129.15,129.2,1513.0,156.18,156.18,156.18,156.18,436.0,247.89,247.89,247.89,247.89,240.0
2021-05-05 10:22:00-04:00,129.19,129.19,129.0,129.05,1844.0,,,,,,247.63,247.63,247.63,247.63,132.0
2021-05-05 10:23:00-04:00,129.07,129.08,128.95,128.995,1910.0,,,,,,247.48,247.615,247.46,247.615,648.0
2021-05-05 10:24:00-04:00,129.06,129.115,129.06,129.08,3229.0,156.03,156.03,156.03,156.03,301.0,247.705,247.72,247.705,247.72,493.0
2021-05-05 10:25:00-04:00,129.09,129.27,129.09,129.2,3103.0,156.07,156.07,156.07,156.07,109.0,247.855,247.89,247.855,247.89,435.0
2021-05-05 10:26:00-04:00,129.14,129.33,129.11,129.32,5397.0,,,,,,247.78,247.83,247.78,247.82,1009.0
2021-05-05 10:27:00-04:00,129.31,129.38,129.22,129.325,4251.0,155.93,155.93,155.92,155.92,250.0,247.87,247.945,247.86,247.86,775.0
2021-05-05 10:28:00-04:00,129.3,129.3,129.26,129.29,2522.0,155.92,155.92,155.92,155.92,103.0,247.88,247.98,247.88,247.98,527.0
2021-05-05 10:29:00-04:00,129.3,129.44,129.3,129.35,2931.0,,,,,,248.04,248.08,248.04,248.08,443.0
2021-05-05 10:30:00-04:00,129.42,129.44,129.355,129.44,5343.0,155.965,155.965,155.965,155.965,100.0,248.12,248.325,248.12,248.325,479.0
2021-05-05 10:31:00-04:00,129.48,129.53,129.46,129.49,3838.0,156.095,156.095,155.93,155.93,839.0,248.345,248.465,248.345,248.465,500.0
2021-05-05 10:32:00-04:00,129.53,129.62,129.53,129.56,3750.0,155.99,155.99,155.99,155.99,218.0,248.34,248.34,248.265,248.265,349.0
2021-05-05 10:33:00-04:00,129.545,129.55,129.49,129.545,6156.0,156.02,156.02,155.98,155.98,401.0,248.32,248.35,248.31,248.31,659.0
2021-05-05 10:34:00-04:00,129.555,129.655,129.555,129.635,8322.0,155.97,155.99,155.9,155.99,768.0,248.405,248.505,248.4,248.465,1421.0
2021-05-05 10:35:00-04:00,129.625,129.76,129.625,129.69,3864.0,155.99,156.13,155.99,156.13,1154.0,248.56,248.56,248.56,248.56,271.0
2021-05-05 10:36:00-04:00,129.6,129.63,129.55,129.575,2637.0,156.1,156.1,156.085,156.09,482.0,248.545,248.545,248.35,248.35,928.0
2021-05-05 10:37:00-04:00,129.57,129.72,129.57,129.67,3738.0,156.13,156.2,156.13,156.2,312.0,248.34,248.36,248.34,248.36,460.0
2021-05-05 10:38:00-04:00,129.67,129.72,129.6,129.6,3734.0,156.26,156.3,156.26,156.3,314.0,248.4,248.4,248.3,248.33,625.0
2021-05-05 10:39:00-04:00,129.55,129.67,129.51,129.65,1202.0,156.34,156.425,156.34,156.425,302.0,248.33,248.39,248.33,248.39,311.0
2021-05-05 10:40:00-04:00,129.62,129.705,129.54,129.705,1542.0,,,,,,248.34,248.465,248.34,248.465,521.0
2021-05-05 10:41:00-04:00,129.79,129.88,129.75,129.79,4244.0,156.3,156.39,156.3,156.37,1009.0,248.7,248.7,248.585,248.61,1183.0
2021-05-05 10:42:00-04:00,129.82,129.88,129.82,129.83,1771.0,156.43,156.43,156.43,156.43,100.0,248.68,248.715,248.65,248.65,621.0
2021-05-05 10:43:00-04:00,129.895,129.895,129.78,129.82,2399.0,156.5,156.5,156.5,156.5,123.0,248.69,248.69,248.53,248.57,900.0
2021-05-05 10:44:00-04:00,129.81,129.81,129.72,129.76,1926.0,156.5,156.54,156.5,156.54,244.0,248.59,248.59,248.5,248.5,532.0
2021-05-05 10:45:00-04:00,129.715,129.72,129.715,129.72,965.0,156.53,156.54,156.52,156.52,1139.0,248.42,248.535,248.42,248.535,1003.0
2021-05-05 10:46:00-04:00,129.69,129.73,129.66,129.66,1252.0,156.5,156.54,156.5,156.54,301.0,248.53,248.55,248.51,248.51,810.0
2021-05-05 10:47:00-04:00,129.65,129.65,129.585,129.65,2291.0,156.58,156.58,156.57,156.57,201.0,248.485,248.485,248.38,248.39,551.0
2021-05-05 10:48:00-04:00,129.68,129.695,129.67,129.69,2019.0,156.59,156.62,156.57,156.62,927.0,248.4,248.45,248.4,248.42,300.0
2021-05-05 10:49:00-04:00,129.665,129.7,129.66,129.69,2041.0,156.63,156.74,156.63,156.74,2480.0,248.38,248.41,248.33,248.34,919.0
2021-05-05 10:50:00-04:00,129.77,129.8,129.74,129.79,2161.0,156.75,156.785,156.74,156.785,731.0,248.35,248.395,248.25,248.275,942.0
2021-05-05 10:51:00-04:00,129.75,129.83,129.75,129.83,705.0,156.72,156.72,156.6,156.6,1214.0,248.2,248.345,248.2,248.29,1190.0
2021-05-05 10:52:00-04:00,129.75,129.75,129.75,129.75,460.0,156.66,156.66,156.56,156.56,701.0,,,,,
2021-05-05 10:53:00-04:00,129.85,129.85,129.76,129.76,498.0,156.58,156.6,156.58,156.6,320.0,248.375,248.38,248.28,248.28,1078.0
2021-05-05 10:54:00-04:00,129.76,129.77,129.75,129.77,1127.0,156.73,156.73,156.73,156.73,106.0,248.22,248.255,248.22,248.22,615.0
2021-05-05 10:55:00-04:00,129.78,129.84,129.78,129.82,2691.0,156.775,156.775,156.76,156.76,457.0,248.255,248.3,248.255,248.3,968.0
2021-05-05 10:56:00-04:00,129.77,129.785,129.7,129.72,1625.0,156.82,156.84,156.82,156.84,401.0,248.32,248.41,248.24,248.24,777.0
2021-05-05 10:57:00-04:00,129.78,129.8,129.78,129.78,2468.0,156.82,156.82,156.82,156.82,101.0,248.27,248.3,248.27,248.3,357.0
2021-05-05 10:58:00-04:00,129.83,129.835,129.76,129.76,2146.0,156.82,156.865,156.8,156.83,1018.0,248.38,248.41,248.29,248.32,786.0
2021-05-05 10:59:00-04:00,129.835,129.835,129.74,129.74,1569.0,156.845,156.905,156.84,156.89,1422.0,248.46,248.46,248.41,248.45,1900.0
2021-05-05 11:00:00-04:00,129.76,129.795,129.735,129.735,1079.0,156.89,156.92,156.89,156.92,1301.0,248.355,248.385,248.29,248.29,745.0
2021-05-05 11:01:00-04:00,129.7,129.715,129.62,129.62,1471.0,156.91,157.0,156.9,157.0,1602.0,248.345,248.345,248.125,248.125,1413.0
2021-05-05 11:02:00-04:00,129.61,129.69,129.61,129.675,2446.0,157.0,157.06,157.0,157.06,302.0,248.11,248.31,248.11,248.305,700.0
2021-05-05 11:03:00-04:00,129.76,129.86,129.76,129.86,3692.0,157.09,157.09,157.09,157.09,175.0,248.49,248.49,248.43,248.43,914.0
2021-05-05 11:04:00-04:00,129.88,129.895,129.83,129.83,1653.0,157.06,157.075,157.045,157.05,639.0,248.51,248.51,248.475,248.475,3184.0
2021-05-05 11:05:00-04:00,129.77,129.86,129.77,129.86,1324.0,157.11,157.15,157.11,157.15,491.0,248.4,248.44,248.395,248.44,531.0
2021-05-05 11:06:00-04:00,129.85,129.85,129.74,129.74,1801.0,157.14,157.165,157.14,157.165,315.0,248.46,248.5,248.455,248.455,2000.0
2021-05-05 11:07:00-04:00,129.7,129.74,129.7,129.73,1437.0,157.11,157.11,157.11,157.11,347.0,248.45,248.45,248.39,248.395,726.0
2021-05-05 11:08:00-04:00,129.685,129.71,129.63,129.63,2173.0,157.21,157.23,157.19,157.215,917.0,248.265,248.32,248.265,248.28,933.0
2021-05-05 11:09:00-04:00,129.61,129.62,129.59,129.6,1214.0,157.15,157.15,157.15,157.15,303.0,248.18,248.2,248.18,248.2,448.0
2021-05-05 11:10:00-04:00,129.64,129.67,129.56,129.585,4073.0,,,,,,,,,,
2021-05-05 11:11:00-04:00,129.57,129.57,129.49,129.56,1791.0,157.24,157.3,157.24,157.3,649.0,248.08,248.15,248.08,248.14,412.0
2021-05-05 11:12:00-04:00,129.575,129.64,129.575,129.59,1110.0,157.33,157.36,157.33,157.36,300.0,248.03,248.13,248.03,248.1,949.0
2021-05-05 11:13:00-04:00,129.585,129.675,129.585,129.645,1264.0,157.34,157.34,157.34,157.34,101.0,248.09,248.115,248.07,248.09,763.0
2021-05-05 11:14:00-04:00,129.62,129.62,129.6,129.61,952.0,,,,,,248.06,248.06,247.88,247.88,679.0
2021-05-05 11:15:00-04:00,129.575,129.67,129.56,129.66,2503.0,,,,,,247.9,247.94,247.89,247.89,810.0
2021-05-05 11:16:00-04:00,129.67,129.68,129.64,129.64,1128.0,157.39,157.39,157.39,157.39,300.0,247.91,247.945,247.88,247.88,375.0
2021-05-05 11:17:00-04:00,129.725,129.725,129.675,129.71,1213.0,,,,,,248.08,248.08,248.025,248.025,402.0
2021-05-05 11:18:00-04:00,129.73,129.73,129.66,129.67,1713.0,,,,,,248.09,248.09,247.98,247.98,617.0
2021-05-05 11:19:00-04:00,129.66,129.66,129.65,129.66,553.0,157.36,157.39,157.36,157.39,479.0,247.96,248.0,247.96,248.0,535.0
2021-05-05 11:20:00-04:00,129.65,129.68,129.64,129.655,1033.0,,,,,,248.1,248.155,248.08,248.08,455.0
2021-05-05 11:21:00-04:00,129.67,129.74,129.67,129.74,621.0,,,,,,248.07,248.23,248.07,248.23,641.0
2021-05-05 11:22:00-04:00,129.73,129.79,129.69,129.79,1918.0,157.45,157.48,157.44,157.47,585.0,248.25,248.28,248.2,248.28,668.0
2021-05-05 11:23:00-04:00,129.72,129.73,129.63,129.64,1834.0,157.53,157.53,157.445,157.49,400.0,248.17,248.17,248.11,248.11,531.0
2021-05-05 11:24:00-04:00,129.51,129.6,129.5,129.58,1420.0,157.48,157.5,157.48,157.5,601.0,247.84,247.97,247.835,247.87,1555.0
2021-05-05 11:25:00-04:00,129.58,129.62,129.55,129.59,1222.0,157.46,157.46,157.46,157.46,303.0,247.88,247.94,247.79,247.93,757.0
2021-05-05 11:26:00-04:00,129.54,129.6,129.54,129.59,1115.0,157.42,157.42,157.42,157.42,325.0,247.84,247.97,247.84,247.97,343.0
2021-05-05 11:27:00-04:00,129.59,129.66,129.59,129.66,978.0,,,,,,248.085,248.11,248.085,248.11,366.0
2021-05-05 11:28:00-04:00,129.695,129.7,129.695,129.7,785.0,,,,,,248.12,248.175,248.12,248.145,1164.0
2021-05-05 11:29:00-04:00,129.7,129.725,129.7,129.725,2348.0,,,,,,248.16,248.16,248.06,248.06,843.0
2021-05-05 11:30:00-04:00,129.7,129.77,129.7,129.76,639.0,,,,,,247.985,248.1,247.975,248.1,2460.0
2021-05-05 11:31:00-04:00,129.76,129.77,129.76,129.77,414.0,157.45,157.47,157.41,157.41,703.0,248.11,248.11,248.08,248.08,302.0
2021-05-05 11:32:00-04:00,129.78,129.85,129.78,129.85,782.0,157.435,157.465,157.41,157.415,2221.0,248.27,248.295,248.27,248.295,222.0
2021-05-05 11:33:00-04:00,129.885,130.015,129.885,130.015,4562.0,157.42,157.45,157.37,157.37,431.0,248.34,248.44,248.34,248.44,664.0
2021-05-05 11:34:00-04:00,129.99,130.02,129.99,130.0,502.0,157.37,157.37,157.37,157.37,333.0,248.41,248.41,248.37,248.37,600.0
2021-05-05 11:35:00-04:00,130.015,130.015,129.99,129.99,1036.0,157.37,157.41,157.32,157.32,698.0,248.39,248.39,248.35,248.35,418.0
2021-05-05 11:36:00-04:00,130.005,130.04,130.0,130.02,1208.0,157.31,157.45,157.31,157.45,847.0,248.29,248.29,248.25,248.28,633.0
2021-05-05 11:37:00-04:00,130.005,130.005,130.005,130.005,389.0,157.45,157.51,157.45,157.51,1402.0,248.22,248.22,248.15,248.15,1282.0
2021-05-05 11:38:00-04:00,129.98,129.985,129.94,129.98,1276.0,157.53,157.56,157.53,157.56,861.0,248.24,248.24,248.24,248.24,104.0
2021-05-05 11:39:00-04:00,129.97,129.975,129.95,129.95,954.0,157.59,157.61,157.59,157.61,573.0,,,,,
2021-05-05 11:40:00-04:00,129.945,129.96,129.94,129.96,645.0,157.69,157.69,157.655,157.68,929.0,248.155,248.155,248.155,248.155,283.0
2021-05-05 11:41:00-04:00,129.98,130.04,129.98,129.99,838.0,157.64,157.64,157.62,157.62,704.0,248.16,248.16,248.12,248.12,534.0
2021-05-05 11:42:00-04:00,129.96,130.0,129.93,130.0,551.0,157.61,157.61,157.56,157.57,872.0,248.17,248.17,248.17,248.17,314.0
2021-05-05 11:43:00-04:00,130.075,130.13,130.035,130.13,1369.0,157.55,157.68,157.55,157.68,1959.0,248.22,248.22,248.22,248.22,131.0
2021-05-05 11:44:00-04:00,130.12,130.125,130.09,130.1,697.0,157.73,157.74,157.695,157.71,1621.0,248.32,248.32,248.25,248.25,505.0
